id,name,type,WKT,lon,lat,:LABEL
23653221,Amoksenk?yt?v?,footway,"LINESTRING (24.93687 60.168622, 24.93707 60.168695, 24.937101 60.168706, 24.93715 60.168724, 24.93719 60.168738, 24.937288 60.168774, 24.937575 60.168878, 24.937616 60.168893, 24.937705 60.168921)",24.93728689513716,60.168773279208246,Road
8064906,Anemonstigen,footway,"MULTILINESTRING ((24.902649 60.205762, 24.902719 60.205624, 24.902739 60.205609, 24.902982 60.205488, 24.903185 60.205384, 24.903291 60.205332, 24.903394 60.205281))",24.902992294004633,60.205491603038496,Road
8064519,Angervotie,residential,"LINESTRING (24.890004 60.21769, 24.890015 60.217781, 24.89002 60.217809, 24.890046 60.217984)",24.89002426362591,60.217837095795645,Road
5086168,Anjalantie,residential,"MULTILINESTRING ((24.957963 60.197913, 24.957893 60.197877, 24.957147 60.197478, 24.956769 60.197276, 24.956719 60.197245))",24.957339844728697,60.19758104839166,Road
23939635,Ankkurikatu,unclassified,"MULTILINESTRING ((24.962301 60.165483, 24.962289 60.165541, 24.962302 60.165576, 24.962772 60.165931, 24.962832 60.165978, 24.962906 60.166034, 24.96294 60.166059, 24.963023 60.166121, 24.96313 60.166201, 24.963151 60.166217, 24.963212 60.166263, 24.963303 60.166329, 24.963415 60.166414, 24.963443 60.166436, 24.963504 60.166481), (24.963551 60.166516, 24.963563 60.166525, 24.963604 60.166555, 24.963812 60.166708, 24.963859 60.166743, 24.963904 60.166777, 24.963966 60.166824, 24.963974 60.166829, 24.964135 60.166951))",24.96317154219223,60.16622842077922,Road
5067770,Annalankuja,residential,"LINESTRING (24.974929 60.210173, 24.97494 60.210188, 24.974971 60.21023, 24.975036 60.210319, 24.975167 60.210495, 24.975343 60.210736, 24.975363 60.210763)",24.97514618692235,60.21046786240544,Road
183705404,Annalantie,cycleway,"LINESTRING (24.979533 60.213743, 24.979369 60.213772, 24.979229 60.213839, 24.979067 60.213887, 24.978928 60.213926, 24.978843 60.21395, 24.978498 60.214038, 24.978122 60.214127, 24.978039 60.214181, 24.977792 60.214308, 24.977506 60.214386, 24.977262 60.214437, 24.976774 60.214562, 24.976152 60.21472, 24.97564 60.214786, 24.975181 60.21489, 24.97477 60.21493, 24.974643 60.214925, 24.974372 60.214878, 24.974171 60.214823, 24.973832 60.2147, 24.973691 60.214628, 24.973541 60.214563, 24.973278 60.214491, 24.972919 60.21442)",24.976234388555575,60.21448914407065,Road
26998549,Annanaukio,pedestrian,"MULTILINESTRING ((24.934448 60.169262, 24.934558 60.169144, 24.934295 60.169054, 24.934241 60.169097, 24.934152 60.169162, 24.934448 60.169262))",24.934358322116132,60.16915681268467,Road
21081120,Annankatu,residential,"MULTILINESTRING ((24.934665 60.168508, 24.934583 60.168566, 24.934539 60.168602, 24.934171 60.168901, 24.9341 60.168936, 24.93403 60.168955, 24.933974 60.168967), (24.937817 60.166225, 24.937746 60.166278, 24.937069 60.166755, 24.937048 60.16677, 24.936896 60.166877, 24.936843 60.166917, 24.936768 60.166974, 24.936147 60.16742, 24.936079 60.167471, 24.936002 60.167524, 24.935958 60.167556, 24.935429 60.167944, 24.935062 60.168214, 24.935033 60.168234, 24.934936 60.1683, 24.934804 60.168396, 24.934761 60.168427, 24.934714 60.168471), (24.937973 60.166112, 24.937906 60.16616, 24.937838 60.166209), (24.941513 60.163585, 24.941022 60.163929, 24.940809 60.164078, 24.940696 60.164158, 24.94054 60.164268, 24.940488 60.164304, 24.940429 60.164349, 24.94037 60.164393, 24.94032 60.16443, 24.940244 60.164485, 24.94012 60.164574, 24.939421 60.16508, 24.93936 60.165124, 24.939344 60.165135, 24.939328 60.165146, 24.939258 60.165196, 24.938112 60.166013, 24.938019 60.166079), (24.943319 60.162278, 24.943254 60.162327, 24.942873 60.162612, 24.942807 60.16266, 24.942736 60.162711, 24.942712 60.162729, 24.942542 60.16285, 24.942443 60.162921, 24.942414 60.162942, 24.942261 60.163051, 24.942239 60.163067, 24.942082 60.163179, 24.942058 60.163197, 24.941884 60.163321, 24.941804 60.163379, 24.941737 60.163428, 24.941564 60.163549))",24.938659005185485,60.16562715845792,Road
5095168,Annikinkuja,unclassified,"MULTILINESTRING ((24.946192 60.217551, 24.945924 60.21758, 24.945882 60.217585))",24.946036977916737,60.217567805647846,Road
